content,label,has_url,has_phone_number,sender_type,category
[VNEID] C4nh b4o t41 khw4n b1 truy c4p l4. L1nk: vneid.xyz,1,1,0,shortcode,
VNeID: C4p nh4t th0ng t1n CCCD j4n ch1p t41 d4y: vneid.dichvucong-gov.top,1,1,0,brandname,
Tim_doi_tac_tam_su_khong_on_ao_HN – Telegram: t.me/hn_silent rTy2,1,1,0,personal_number,
K13m_t13n-thu_nh4p^thu-z0ng*m01_ng4y^2tr. Join-Telegram_nh4n-l3nh: t.me/forex_copytrade_vietnam,1,1,0,personal_number,
3B4y tuy3n nh4n v13n xu ly d0n h4ng. Thu nh4p 500-3000k/ng4y. Tu01 22-60. Th40 t4c d0n g14n. L13n h3 Z4l0: zalo.me/84881122334 Z4l0: 84881122334,1,1,1,personal_number,
"Cap nuoc thong bao: Do su co be ong truyen tai, khu vuc quan 7 se bi cup nuoc tam thoi tu 21h hom nay den 05h sang mai. Mong Quy khach thong cam.",0,0,0,brandname,Dịch vụ công thật
ACB: Ma OTP: 552019. Su dung trong 5 phut. KHONG cung cap OTP cho bat ky ai.,0,0,0,brandname,Ngân hàng thật
"Lazada tuyển gấp nhân viên xử lý đơn hàng. Thu nhập 800.000đ/ngày. Công việc đơn giản, làm tại nhà. Zalo: zalo.me/84977889922",1,1,0,personal_number,
Quy3t d1nh BHXH: Ong(Ba) da du d!eu k!en nhan t1en tu quy BHTN. Bam vao www.kqjwy.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! pO9m,1,1,0,personal_number,
[MB] Mã OTP: 482937. Quý khách đang đăng nhập trên thiết bị mới. Không chia sẻ mã này để bảo mật tài khoản.,0,0,0,brandname,Ngân hàng thật
[JT] JT112233445566: Kien hang da giao thanh cong luc 11:10 ngay 28/05. Cam on ban da su dung dich vu.,0,0,0,brandname,Vận chuyển
[BHXH] Quyet*zinh: B4n_da-du d!eu^k!en nh4n~T1EN tu quy#BHTN. B4m v4o www.qwerty.icu. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! yT1r,1,1,0,personal_number,
SHB Digibank f4t h13n t41 khw4n b1 x4m f4m. B4m shbdigibank.vn-12.top z3 b40 v3.,1,1,0,brandname,
C-l-u-b h-e-n h-o k-i-n D-N T-e-l-e-g-r-a-m m-o-i a-n-h: https://t.me/dn_club_secret vK9l,1,1,0,personal_number,
HN – Zalo. E;m l;a g;a;i n;h;a;y c;a;n t;i;m n;g;u;0;i t;a;m s;u d;e;m k;h;u;y;a. zalo.me/g/hn_night_chat mK3j,1,1,0,personal_number,
Mai may gio tap trung vay nhi? Nhac lai giup tui voi.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Ninja Van: Don hang NVVN11223344 da giao thanh cong luc 10:45. Cam on ban da su dung dich vu.,0,0,0,brandname,Vận chuyển
[JT] JT776655443322: Shipper se den lay hang luc 16:30. Quy khach vui long chuan bi kien hang.,0,0,0,brandname,Vận chuyển
BV Bach Mai: Nhac lich tai kham benh nhan Vu Huy Hoang luc 08:00 ngay 31/10 tai Khoa Huyet hoc. Vui long den dung gio de lam thu tuc.,0,0,0,brandname,Dịch vụ y tế
Aw1n-B4cc4r4t_truc_t1ep_cho1_g4_xo_so_CSKH_24/24-gu1_v4_rut_tr0ng_3_phvt. DK: a11nz.com,1,1,0,personal_number,
[TECHCOMBANK] He th0ng ph4t h13n rui r0. Vui l0ng v4o techcombank.cc d3 x4c m1nh n3u kh0ng s3 kh04 th3 luc 20h.,1,1,0,brandname,
"Theo quyet z1nh BHXH, 0ng (B4) da du d!eu k1en nh4n t1en. Bam v4o www.loiuy.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! vB6b",1,1,0,personal_number,
Tiki: Don hang TKI-6677889900 da duoc ban giao cho don vi van chuyen. Theo doi don tai app Tiki.,0,1,0,brandname,Thương mại điện tử
Aw!n-tuy3n D4! Ly~h04 h0ng 50%#L!en h3 Z4l0: 0987123456. URL: m92ks.bet,1,1,1,shortcode,
BV Nhi Trung Uong: Ket qua xet nghiem cua be Nguyen Minh Khue da co. Moi gia dinh den phong 201 gap bac si de duoc tu van.,0,0,0,brandname,Dịch vụ y tế
BookingCare: Ma OTP cua ban la 901234. Ma nay co gia tri trong 5 phut.,0,0,0,brandname,Dịch vụ y tế
8D4Y_C@s1n0: Ch01-g@_X0-s0_Th3-th40. N@p-100k_nh4n-200k. Link: 8d99.com,1,1,0,personal_number,
"8DAY n4p 100k nh4n 200k, rut m4xx 15.000k. N0 Hu, B4n C4. DK: t.ly/mN52p xY8z",1,1,0,personal_number,
Phong kham da khoa Au Co thong bao: Ket qua noi soi cua ban Tran Thi Lan da co. Moi ban den phong kham de bac si tu van huong dieu tri tiep theo nhe.,0,0,1,brandname,Dịch vụ y tế
[GHN] GHNR240522008: Dang phan loai tai kho TP.HCM. Du kien giao 24/05 (tu 8h-12h). Theo doi tai https://ghn.vn,0,1,0,brandname,Vận chuyển
MoMo: Chuc mung Quy khach da nang hang Thanh vien Vang. Nhan ngay goi voucher uu dai tri gia 200k tai muc Uu dai. Han dung 30/06/2026.,0,0,0,brandname,Quảng cáo hợp lệ
Cty HVS tuy3n nh4n v13n b4n th01 g14n t41 nh4. Tu01 22-60. Thu nh4f 500k-1tr/ng4y. Z4l0: zalo.me/84856789012 SDT: 84856789012,1,1,1,personal_number,
[EVN] Nhắc nhở: Quý khách chưa thanh toán tiền điện tháng 09/2024 (Số tiền: 450.000đ). Vui lòng thanh toán để không bị gián đoạn dịch vụ. Trân trọng.,0,0,0,brandname,Dịch vụ công thật
T.i.m. .b.a.n. .h.e.n. .h.o. .k.i.n. .d.a.o. .H.C.M. .-. .T.e.l.e.g.r.a.m. .t.m.e./.h.c.m._.k.i.n._.d.a.o. Gz2X,1,1,0,personal_number,
"Me oi, con ve den nha roi nhe.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
A.n.h. o.i. e.m. m.o.i. l.e.n. s.a.i. g.o.n. HCM – Zalo: zalo.me/g/hcm_new mNb8,1,1,0,personal_number,
Hoan thue TNCN: B4n da du d!eu k!en nhan t1en tu Bo LD-TB-XH. Bam vao www.asdfg.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! dS3a,1,1,0,personal_number,
Shopee: Don hang #240519PLMKNB cua Quy khach da giao thanh cong. Quy khach vui long danh gia san pham de nhan ngay Shopee Xu.,0,0,0,brandname,Thương mại điện tử
"K1m L0ng C4s1n0, B4cc4r4t, rut t1en 3 fhut, CSKH 24/7. L!nk: g92ks.com",1,1,0,personal_number,
[TPBANK] C4nh b4o! Th13t b1 l4 d4ng k3t n01. V40 tpbank-online.vip z3 ng4t k3t n01 truoc kh1 m4t t13n.,1,1,0,brandname,
Sh0p33 tuy3n nv xu ly z0n v4 z4nh g14 s4n f4m. Thu nh4p 800.000z/ng4y. Tu01 22-60. z4ng ky: zalo.me/84966778899,1,1,0,personal_number,
HN-Telegram_G-a-i_x-i-n-h_1-8_t_t.me/hanoi_18_O2l,1,1,0,personal_number,
Bo Y T3: Nh4n g01 h0 tr0 y t3 2024 d0nh ch0 n-gu01 z4n. Xem t4i: b0yte-vn.top,1,1,0,personal_number,
Quy BHTN: B4N_da-du^D!EU K!EN nh4n-T1EN h0~tro tu quy BHTN. Nh4n t41: www.plmko.icu. QUA-HAN*SE KH0NG_DUOC CHAP_NHAN! qA2z,1,1,0,personal_number,
HCM – Telegram: E-m s-i-n-h v-i-e-n 2-k-4 m-o-i d-e-n H-C-M c-a-n t-i-m a-n-h c-h-e c-h-o. t.me/hcm_sv_2k4 uM6,1,1,0,personal_number,
"V7Bet t4nj 77k kh1 dky t41 v5n9p.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24",1,1,0,personal_number,
VNeID: He th0ng f4t h13n t41 kh04n cu4 b4n ch34 ho4n th3nh d1nh d4nh. C4p nh4t t41 vneid.gov.cc n3u kh0ng s3 b1 hu-y.,1,1,0,shortcode,
Giai tri 2Q_tuyen_DAI_LY. Hoa-hong_hap-dan_45%. Lien-he-zalo: 0944556677. Link: https://2q2q.vip/uY7t,1,1,1,shortcode,
"Em ve muon ty nhe, moi nguoi cu an truoc di",0,0,0,personal_number,Tin nhắn cá nhân và OTP
"Ch4o b4n, m1nh l4 Tu4n. C0ng v13c b1nh lu4n v1d30 T1kT0k nh4n 150k m01 ng4y. Kh0ng c4n v0n, nh4n t13n s4u 20h h4ng ng4y.",1,0,0,personal_number,
"CANH BAO LAN CUOI!!! H0m3 Cr3d1t y3u c4u B4 D0 Th1 M41 CMND: 001.095.847.362 th4nh t04n g4p 6,721,000VND tr0ng 24H nu4. N3u kh0ng s3 th0ng b4o ngu01 th4n g14 d1nh v4 truy thu t41 nh4. L13n h3 ZAL0 093-344-5566.",1,0,1,personal_number,
ZaloPay: Chuc mung Quy khach tro thanh khach hang than thiet. Tang ma ZP50 giam 50k cho moi giao dich thanh toan dien nuoc den 31/05/2026.,0,0,0,shortcode,Quảng cáo hợp lệ
"Kim L0ng tuyen d41 ly h04 h0ng 50%, h0 tr0 Z4l0: 0977665544. Link: klbet.bet",1,1,1,shortcode,
Lazada: Yeu cau hoan tra don hang 992837465102 da duoc tiep nhan. Shipper se den lay hang trong vong 2 ngay toi. Vui long de y dien thoai.,0,0,0,brandname,Thương mại điện tử
"Ch4o 0ng b4, m1nh l4 h0 tro. C0 v13c l4m d0n h4ng nh4n h0a h0ng 30%. Kh0ng m4t f33. LH t.me/nvu_online_shopee",1,1,0,personal_number,
Mu0n k13m 500k-1tr m01 ng4y kh0ng b4n? Ch1 c4n c0py tr4d3 f0r3x t41 nh0m Telegram n4y: t.me/forex_thong_minh,1,1,0,personal_number,
"[TB] Quy khach da dang ky thanh cong goi MiMax99. Mien phi 5GB toc do cao, het 5GB tiep tuc truy cap toc do thuong. LH 198.",0,0,1,brandname,Viễn thông
Sendo: Ma OTP xac nhan rut tien tu vi SenPay la 448312. Khong cung cap ma nay cho bat ky ai.,0,0,0,brandname,Thương mại điện tử
B4N_DA-DU*D!3U_K!3N NH@N^T1EN tu QUY BH#TN. Bam vao mo.yuiop.com de lay. QUA HAN SE KH0NG_DUOC CHAP NHAN! iO9o,1,1,0,personal_number,
TPBANK: C4nh b40 b4o m4t: T41 kh04n z4 b1 truy c4f tu l4. V4o tpbank-online.vip z3 k13m tr4.,1,1,0,shortcode,
Wue khach du d13u k13n th4m j14 nh0m T3l3gr4m k13m t13n thud0ng. J140 v13n hu0ng d4n t4n t1nh: t.me/nhom_kiem_t1en_01,1,1,0,personal_number,
Jollibee: Combo Gia Dinh 199k (tiet kiem 40k). Duy nhat cuoi tuan den 10/06/2026. Dat ngay jollibee.com.vn. Hotline 19001533.,0,1,1,brandname,Quảng cáo hợp lệ
Cục Viễn thông: He th0ng quet th0ng t1n thuy3t b1 th13u. LH d3 c4p nh4t: 0899123456,1,0,1,shortcode,
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k m01 ng4y qu4 d13n th041. Tu01 22-60. L13n h3 Z4l0: 84899990000,1,0,1,personal_number,
"TB KHAN: 0ng Vu Duc Anh (CCCD: 038095004732) n0 C0ng ty T41 ch1nh F3 19,275,500VND. Ph41 h04n t4t tru0c 17g h0m n4y d3 x04 n0 xu C1C, tr4nh 4nh hu0ng ngu01 th4n. LH Z4l0: 0944332211.",1,0,1,personal_number,
[BIDV] T41 kH04n c0 d4u h13u b1 xAm nH4p. Vuj l0ng d4ng nH4p t4j http://bidv.vn-zx.top d3 kH04 t4j kH04n kH4n c4p.,1,1,0,brandname,
Cục Viễn thông: Th3 thuy3t b1 kh04 ch13u n4y z0 chu4 chu-nj thuc. LH: 0912883441,1,0,1,personal_number,
"CANH BAO LAN CUOI!!! 0ng Ho4ng Van Th41 CMND: 272554433 n0 HD S41s0n 13,456,700VND. Tru0c 17g h0m n4y kh0ng thanh toan s3 b1 gu1 h0 s0 s4ng PC02 d3 xuly t01 lu4 d40. LH: 0977443322.",1,0,1,personal_number,
"J!L!-t4i 4pp nh4n 150k, x2 n4p d4u, ch0i N.ohu, B.an-C.a. Link: jl22.tech/pL9mN",1,1,0,personal_number,
T_!_m-ñ_g_u_0_!_y_ë_u-D_ñ-T_ë_ł_ë_g_r_@_m. 1_ñ-b_0_x-X_ë_m-@_ñ_h: bit.ly/dn-sweet-girl fG4k,1,1,0,personal_number,
Quy BHTN: B4n d4 du d!3u k!3n nh4n t13n h0 tr0 theo Quy3t d!nh BHXH. B4m v4o www.mznqp.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! bN2m,1,1,0,personal_number,
"Tôi là trưởng phòng nhân sự Cty HVS tuyển nhân viên bán thời gian. Thu nhập 500k-2tr/ngày. Làm tại nhà, tuổi 22-60. Liên hệ Zalo: zalo.me/84966554433 hoặc 84966554433",1,1,1,personal_number,
TONG CUC THUE: Nhắc Quý người nộp thuế thực hiện quyết toán thuế TNCN năm 2023. Hạn chót nộp hồ sơ là 30/04/2024. Chi tiết hướng dẫn tại thuedientu.gdt.gov.vn.,0,1,0,brandname,Dịch vụ công thật
Lazada: Don hang 883746201938 da giao thanh cong. Ban co the xem hoa don dien tu tai lzd.co/invoice.,0,1,0,brandname,Thương mại điện tử
"Tôi là trưởng phòng EMIME Company cần tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày, làm tại nhà. Tuổi 22-65. Liên hệ Zalo: zalo.me/84901234507 Zalo: 84901234507",1,1,1,personal_number,
[QC] MOBIFONE TẶNG DATA: Nhận ngay 10GB data tốc độ cao khi thanh toán cước trả sau qua tài khoản ngân hàng liên kết. Ưu đãi có hạn đến hết 31/10. Chi tiết tại https://mobifone.vn.,0,1,0,brandname,Viễn thông
Ket qua xet nghiem cua ban da co. Tra cuu tai: lab.vn/ketqua,0,1,0,shortcode,Tin nhắn cá nhân và OTP
Bộ Y Tế: C4p nh4t s0 suc kh03 d13n tu l4 nzh13m vu cu4 c0ng d4n. Thuc h13n t41 hosoyte-gov.top.,1,1,0,shortcode,
McDonald's: Mua 1 Burger tang 1 phan Khoai tay chien size M. Ap dung duy nhat vao Thu Ba hang tuan den 30/06/2026. Website: mcdonalds.vn.,0,1,0,brandname,Quảng cáo hợp lệ
T1k1 tuy3n nv z4t h4ng n4ng thu h4ng. Thu nh4p 800.000z/ng4y. Tu01 22-60. Z4l0: 84968901234,1,0,1,personal_number,
"[QC] UU DAI KHUNG: Tang 50% gia tri the nap khi nap qua App My MobiFone duy nhat ngay 23/05/2024. Tien KM dung trong 15 ngay. Chi tiet tai https://mobifone.vn. Tu choi QC, soan TC gui 9241.",0,1,0,brandname,Viễn thông
[BIDV] T41 kh04n b1 g10i h4n chuy3n t13n. V4o bidv.cc d3 k1ch h04t l4i tru0c 21h.,1,1,0,brandname,
T1k1 tuy3n nv z4t h4ng n4ng thu h4ng cu4 h4ng. Thu nh4p 800.000d/ng4y. Tu01 22-60. Luvng tr4 ng4y. Z4l0: 84723456789,1,0,1,personal_number,
MoMo: Combo an uong cuoi tuan giam 20% tai The Coffee House. Mo Vi nhan qua ngay. Han den 15/06/2026. momo.vn.,0,1,0,brandname,Quảng cáo hợp lệ
E.m s.i.n.h v.i.e.n c.a.n t.i.e.n n.o.p h.o.c H.C.M T.e.l.e.g.r.a.m: https://t.ly/hcm_sv_help bN8m,1,1,0,personal_number,
"B4n 01, m1nh l4 L1nh. L4m nv th4 t1m t1kt0k nh4n 100k m01 ng4y. Kh0ng c4n v0n, tr4 t13n cu01 ng4y lu0n.",1,0,0,personal_number,
T1k1 tuy3n s0 lu0ng l0n nh4n v13n d4t h4ng n4ng thu h4ng cu4 h4ng. K13m 800.000d/ng4y d3 d4ng. L13n h3 Z4l0: 84945678901,1,0,1,personal_number,
Tr0_cap-NQ_116: Ong-Ba_da-du_d!eu-k!en-NHAN_T1EN-ho_tro. Bam-vao-www.ki876.icu. QUA-HAN_SE_KH0NG^DUOC-CHAP_NHAN! qW6e,1,1,0,personal_number,
D_!_c_h_v_u_h_e_n_h_o_v_i_p_H_N-@_n_h-0_i. K_e_t_b_a_n_T_e_l_e_g_r_a_m: t.me/hn-luxury-dating mX9l,1,1,0,personal_number,
Agribank E-Mobile OTP: 382910. Khong cung cap ma cho bat ky ai.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Shopee: Don hang #240522KJHGFD da giao thanh cong. Moi ban vao app de danh gia chat luong phuc vu.,0,0,0,brandname,Thương mại điện tử
"CANH BAO LAN CUOI!!! Ph0ng AN N1NH D13U TR4 th0ng b40 0/B d4ng l13n qu4n d3n vu 4n lu4 d40 t1n dung. Y3u cu4u l13n h3 84912345678 tru0c 17g h0m n4y d3 ph01 h0p d13u tr4, tr4nh tr4ch nh13m h1nh su.",1,0,0,personal_number,
TikTok Shop: 402918 la ma OTP xac minh cua ban. Ma co hieu luc trong 60 giay. Khong chia se cho nguoi khac.,0,0,0,brandname,Thương mại điện tử
H0 tr0 C0V1D-19: B4N-da-du*D!EU^K!EN nh4n T1EN h0~tro tu BH#TN. Bam vao www.rtyuh.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! rE5w,1,1,0,personal_number,
Bộ Y Tế: B4n du d13u k13n nh4n g01 h0 tr0 suc kh03 m13n ph1. Dang ky t41 mbyt-gov.top d3 nh4n qu4.,1,1,0,shortcode,
"[CANH CAO LAN CUOI]: 0ng D13p Qu0c Tuan CMND 021095544 ph41 th4nh tu4n 32,874,500VND ch0 Mcredit truvc 17g h0m n4y. H0 s0 s3 du0c chuy3n cho co qu4n th1 h4nh 4n cuvng ch3 t41 s4n. LH: 0344221133.",1,0,1,personal_number,
"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày, thao tác đơn giản, không cần kinh nghiệm. Tuổi từ 23-60. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567",1,1,1,personal_number,
OCB: Mã OTP 882910 xác thực thanh toán QR Code. Hiệu lực trong 3 phút. Vui lòng bảo mật thông tin.,0,0,0,shortcode,Ngân hàng thật
"Tiki cần tuyển nhân viên đặt hàng để nâng thứ hạng cửa hàng. Thu nhập 800.000đ/ngày, làm việc trên điện thoại. Yêu cầu 22-65 tuổi. Liên hệ Zalo trực tiếp: 84945678901",1,0,1,personal_number,
[BIDV] Th0ng b40: T4i kh04n b1 d1nh ch3. Vu1 l0ng tru1 c4p bidv.vn-web.vip d3 m0 l4i ng4y.,1,1,0,brandname,
V13TC0MB4NK: Quy kh4ch c0 d0n thanh t04n qu4 h4n. Bam v4o vietcombank.cc z3 thanh t04n ngay.,1,1,0,brandname,
"Agribank: TK ****1029 +42,000,000VND luc 09:15. So du: 156,600,000VND. ND: Nhan tien tu Nguyen Van A.",0,0,0,brandname,Ngân hàng thật
789Bet_Tai-App-nhan-qua! Free_code_200k. TLMN^BCR^No_Hu. Link: vbn44.cc/rT7yU,1,1,0,personal_number,
Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Yêu cầu 23-60 tuổi. Thu nhập 800.000đ/ngày. Thao tác đơn giản. Liên hệ Zalo: zalo.me/84901234567 SĐT: 84901234567,1,1,1,personal_number,
OCB: Ma OTP xac thuc dang nhap OCB OMNI la 739210. Hieu luc 2 phut.,0,0,0,brandname,Ngân hàng thật
"V7Bet t4ng 88k tr41 ngh13m. B4cc4r4t truc t13p, ch01 g4, x0 s0. Rut t13n 3 fhut. Link: v7v7v.com",1,1,0,personal_number,
Theo_NQ-116: Ong(Ba)_da-du D!EU*K!EN nh4n^T1EN BHTN. B4m v4o www.okmji.icu. QUA^HAN SE KH0NG_DUOC CHAP_NHAN! aS4d,1,1,0,personal_number,
Grab: Ưu đãi đặc quyền dành cho hạng Vàng. Đổi 2.500 điểm lấy mã GrabFood giảm 40k cho đơn từ 120k. Hạn dùng đến 31/03/2025. Chi tiết tại grab.com.,0,1,0,shortcode,Quảng cáo hợp lệ
Ma OTP xac thuc ung dung VNeID cua ban la 662910. Thoi han 3 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"[C4NH C40 L4N CU01]: M1r43 Ass3t th0ng b40 B4 Tr4n K1m Phu0ng CMND: 191097854 c0n n0 8,678,500VND. H4n th4nh tu4n tru0c 17g h0m n4y d3 tr4nh b0 ph4n h13n tru0ng d3n l4m v13c. SDT: 0899112233.",1,0,1,personal_number,
HN – Telegram: HN_T3l3gr@m: @nh_0i_e_m_l@_S-V_m0i_r@_tru0ng_c@n_t1en_sh0w_@_h_@. bit.ly/hn_show_sv mN1,1,1,0,personal_number,
"Amazon cần tuyển cộng tác viên xử lý đơn hàng. Lương 500k-3tr/ngày, nhận tiền ngay. Yêu cầu 22-60 tuổi. Zalo: zalo.me/84933445566 SĐT: 84933445566",1,1,1,personal_number,
Bo_LDTBXH: Ong (Ba) z4 zu z!3u k!3n nh4n t13n th30 NQ-116. Nhan t41: mo.qwert.com. QU4 H4N S3 KH0NG ZU0C CH4P NH4N! gY6u,1,1,0,personal_number,
Ma xac thuc Zalo cua ban la 552019. Luu y khong cung cap cho nguoi la.,0,0,0,brandname,Tin nhắn cá nhân và OTP
K13m-t13n_onl1n3-kh0ng_v0n! Th@-t1m-v1d30 nh@n-100k/ng@y. Nh@n-t13n-qu@_STK v@o-20h_hang-ng@y.,1,0,0,personal_number,
"MSB: OTP xac thuc giao dich la 772910. Vui long khong cung cap OTP cho bat ky ai, ke ca nhan vien ngan hang.",0,0,0,shortcode,Ngân hàng thật
D-i-c-h_v-u_A-Z_t-a-i_n-h-a HCM – Zalo: zalo.me/g/hcm_az_service_hot pL5z,1,1,0,personal_number,
"Cty HVS th0ng b40 tuy3n dung nh4n v13n Sh0p33. L4m t41 nh4, thu nh4p 350-999k/ng4y. Y3u c4u 22-65 tu01. D4ng ky t41: zalo.me/84833334444",1,1,0,personal_number,
"Sacombank: TK ****5561 -22,500,000VND luc 14:10. So du 48,900,000VND. ND: Thanh toan hoa don dien nuoc.",0,0,0,brandname,Ngân hàng thật
GHTK-GHTK2233445566: Giao khong thanh cong lan 3. Don hang dang chuyen hoan. Lien he giao vien: 0989012345.,0,0,1,brandname,Vận chuyển
[NinjaVan] NVVN776655443: Giao khong thanh cong lan 1. Vui long LH giao vien 0987654321 de hen lai lich giao hang.,0,0,1,brandname,Vận chuyển
HN – Zalo: K-e-t b-a-n Z-a-l-o v-o-i e-m n-h-e a-n-h y-e-u. E-m d-a-n-g c-o d-o-n t-a-i H-a N-o-i: zalo.me/g/hn_yeu_em rT7,1,1,0,personal_number,
[SHB DIGIBANK] C4nh b40: T4i kh04n b1 x3m l3n. V40 shbdigibank-online.vip z3 th4y z01 m4 fhu.,1,1,0,brandname,
[J&T Express] Ma JT992837465112: Tai xe se den lay hang luc 15:30. Vui long kiem tra lai kien hang.,0,0,0,brandname,Vận chuyển
BHXH Viet Nam: 0ng (B4) z4 zu z!3u k!3n nh4n t13n h0 tr0 dot 3. B4m v40 www.poiuy.icu. QUA HAN SE KH0NG ZU0C CH4P NH4N! mJ4n,1,1,0,personal_number,
K13m t13n 0nl1n3 t41 nh4 qu4 d3. J140 v13n h0 tro 1-1. Kh0ng r01 r0. Chuyen t13n n4p d4u tu STK 1900112233 VCB CTY GIAO DICH.,1,0,0,personal_number,
Tổng cục Thuế: B4n du d13u k13n nh4n qu4 t4ng thw3. Nh4n t41 https://thue-online.vip,1,1,0,personal_number,
Instagram: 224910 is your security code.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Tuy3n c0ng t4c v13n d4t d0n h4ng 0nl1n3 luv0ng c4o. Kh0ng c4n v0n, n_h_4_n t13n th3o d0n.",1,0,0,personal_number,
E-m m-o-i l-e-n t-h-a-n-h p-h-o c-a-n t-i-e-n. HN – Telegram: https://t.ly/hn_girl_55 qK9l,1,1,0,personal_number,
B4n^da~du D!3u*K!3n nh4n-T1EN tu quy BH#TN. Nhan tai www.qwerty.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! vB5n,1,1,0,personal_number,
Anh Hung nhac cau lam gap cai slide thuyet trinh cho khach hang vao sang mai.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Bộ Công an: Chung t01 f4t h13n b4n v1 f4m qu7 d1nh d1nh d4nh. F4i x4c thuc l4i t4i bocongan-gov.top.,1,1,0,brandname,
"ShopeePay: Đổi 2.000 Shopee Xu lấy Voucher giảm 20k thanh toán hóa đơn điện, nước, internet. Hạn sử dụng Xu đến 30/04/2025. Truy cập shopee.vn ngay.",0,1,0,brandname,Quảng cáo hợp lệ
Bộ Công an xin thông báo: Tài khoản định danh điện tử của ông/bà cần xác thực lại. Vui lòng gọi 0921334551 để được hướng dẫn.,1,0,1,personal_number,
"Amazon cần tuyển gấp cộng tác viên xử lý đơn hàng TMĐT. Thu nhập từ 350–999k/ngay, làm tại nhà 100%. Yêu cầu 22-60 tuổi. Zalo: zalo.me/84989012345 Zalo: 84989012345",1,1,1,personal_number,
VNU-HCM: Moi thi sinh dang ky xet tuyen dai hoc chinh quy nam 2024 kiem tra va xac nhan thong tin tren he thong truoc 17h ngay 30/07.,0,0,0,brandname,Dịch vụ công thật
"G141 tr1 2Q: N4p 5Ok nh4n 128k, 1 v0ng cu0c rut MAXX 6.OOOk. No Hu, BCR. DK: t.ly/2q2qz pL2m",1,1,0,personal_number,
3B4y tuy3n nv xu ly z0n h4ng TMZT t41 nh4. Luy0ng 500k-3000k/nj4y. Tu01 22-60. Th4o t4c z0n j14n. L13n h3: zalo.me/84956789012 Z4l0: 84956789012,1,1,1,personal_number,
GHN: Van don SHNR554433221 da giao thanh cong luc 08:45. Cam on ban da su dung dich vu GHN.,0,0,0,brandname,Vận chuyển
HCM – Zalo: C-o e-m s-i-n-h v-i-e-n m-o-i l-e-n S-G c-a-n t-i-m a-n-h n-u-o-i. L-i-n-k: bit.ly/sg_nuoi_em aB8,1,1,0,personal_number,
"G141_tr1_2Q_t4g_b4n_300k_kH1_t4i_@pp, x3 n4p d4u, rUt_nG4y, ch0i TLMN, X_oc-D_ia, N_ohu... l1nk: https://2q2q.tech/bN7m2",1,1,0,personal_number,
"VCB: TK 0451****6677 +11,000,000VND luc 08:10. ND: CT CP ABC TRA LUONG. So du: 12,300,000VND.",0,0,0,brandname,Ngân hàng thật
K1m L0ng tuy3n d41 ly t04n qu0c. Ch13t kh4u c40. Z4l0: 0866554433. Link: kl88.vip,1,1,1,shortcode,
Quyet dinh BHXH: 0ng (B4) d4 zu d!3u k13n nh4n t13n tu quy BHTN. B4m v40 mo.asdfg.com. QUA HAN S3 KH0NG ZU0C CH4P NH4N. rTy4,1,1,0,personal_number,
"Theo quyet d!nh BHXH, 0ng (Ba) da du d!eu k!en NH4N T1EN. Bam vao www.edcrf.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! xV2b",1,1,0,personal_number,
TikTok Shop: Mã xác minh đặt lại mật khẩu của bạn là 339201. Vui lòng không chia sẻ mã này để bảo vệ tài khoản.,0,0,0,brandname,Thương mại điện tử
VCB Digibank tr4n tr0ng. T41 khw4n b1 kh04 z0 qu3n c4p nh4t. B4m v4o vcbdigibank.vn-op.top z3 m0 l41.,1,1,0,brandname,
B4N_da-du D!EU K!EN nh4n T1EN h0~tro t-u-q-u-y_S.V_H_C_M. Nhan t41: https://bit.ly/hcm_tro_cap_sv bC7s,1,1,0,personal_number,
"[CANH CAO LAN CUOI]: 0ng Ly Tu4n CMND: 024.857.361 c0 kh04n v4y 5,125,500VND t41 Mcr3d1t d4 qu4 h4n. Y3u c4u th4nh t04n tr0ng 24H nu4. N3u kh0ng s3 th0ng b4o ngu01 th4n g14 d1nh v4 cu0ng ch3 t41 s4n. SDT: 097-788-9900.",1,0,1,personal_number,
